"","SVN","rid","sum_1095_days","FSS_26Aug14","PDISRSA_1YR","POWNRCA_PRI","PALITHERODRCA","PASILTRCA","DAPOPRCA2010"
"687","12011MCB",11455,6921.54882264986,6,0.50251256281407,3.09007232084155,97.7775169950375,36.896848704582,0.00296608829913897
"688","12012MCB",14015,7154.98000714742,6,0.934579439252336,8.40046029919448,92.8671042893858,37.7441464634146,0.00119431504069783
"689","12013MCB",13835,7154.98000714742,13,0,0,67.4507310870947,41.6820724729816,0.00115731751560464
"690","12014MCB",14380,7116.75998961739,6,0,0,100,35.9252551020408,0.0180819472888789
"691","12015MCB",11938,6956.63066883448,7,9.52380952380952,48.8588588588589,98.6961785385104,37.290891494441,0.00546555949192505
"692","12016MCB",11938,6959.03323081985,7,9.52380952380952,48.8588588588589,98.6810996046748,37.290891494441,0.00487608175060917
"693","12017MCB",14356,6962.81908606952,6,44.8717948717949,50.8561643835616,98.6431033192619,37.2050697375639,0.00384245233640813
"694","12018MCB",14325,6872.31917339521,12,2.42424242424242,6.69546436285097,98.7590495258882,36.836533231186,0.00256553062792804
"695","12019MCB",14257,6879.72883191549,6,0,16.6300366300366,98.2035757935048,36.8352395495262,0.00244700099829612
"696","12020MCB",14257,6887.01316653819,16,0,16.6300366300366,98.1533044003983,36.8352395495262,0.00251549051994842
"697","12021MCB",11498,6871.13908166564,10,27.7777777777778,25.414364640884,99.1713564968228,37.1236922730921,0.0102698636385151
"698","12022MCB",11479,6733.10383864112,5,16.9014084507042,0,100,36.7794942847246,0.00492601682848824
"699","12023MCB",11478,6735.9303497229,30,5.37634408602151,9.58083832335329,100,36.7872586457269,0.00474372010294235
"700","12024MCB",11928,6703.90427704195,10,3.40136054421769,0,100,36.8078374153205,0.00163914786954981
"701","12025MCB",11929,6697.68571385103,20,1.26050420168067,0,100,36.6996234309623,0.000342477147085519
"702","12026MCB",14373,7501.09997951053,16,4.90405117270789,13.1964117091596,93.6505658300752,38.2012038774234,0.0120009659801893
"703","12027MCB",13908,7114.02000664175,8,0,0,83.4989049398691,39.1667523564696,0.000718639148867575
"704","12028MCB",14266,6865.84666118678,12,0,26.144297905353,100,36.4680869378093,2.64599557553884e-05
"705","12029MCB",14244,7155.07499760513,5,0,25.4756380510441,98.2769901928806,38.1911943744752,0.00179464873720102
"706","12030MCB",13122,7401.30943177449,6,0.45662100456621,3.71161548731642,0,47.6861392776335,0.00893732531153753
"707","12031MCB",16602,4761.90909494019,10,2.7027027027027,27.4711168164313,100,36.6919929219199,0
"708","12032MCB",14373,7297.9037350188,20,4.90405117270789,13.1964117091596,95.5749600721618,38.2012038774234,0.0111567842141628
"709","12033MCB",11399,6182.17901403916,5,0,44.5925925925926,100,37.8272720782466,0.0173576793971941
"710","12034MCB",11372,6256.24334043078,10,0,2.94287362954414,100,37.9695770804911,0.00167696667899602
"711","12035MCB",11196,5924.42299648784,8,14.5658263305322,80.7309941520468,100,37.5926932880204,0.00557052311367531
"712","12036MCB",6990,5850.95599840283,11,5.40540540540541,52.0879120879121,100,37.5648071475267,0.00574496924807555
"713","12037MCB",11292,6727.58002480368,12,0,0,100,37.3864440868866,0.016204629674431
"714","12038MCB",5832,7820.51104228295,6,0,86.0805860805861,92.8895489265683,39.1354168955289,0.00261421890340722
"715","12039MCB",10128,6753.86149730471,15,62.3255813953488,27.9752704791345,98.6543681427257,38.8734742532611,0.00967609408082622
"716","12040MCB",14028,7251.68001007102,12,0,0,98.2201713909031,40.582201713909,0.00251876361256812
"717","99001CSR",6671,12328.7785553182,3,0,40.5405405405405,15.4056767425751,43.0483680152107,0.00100642001255136
"718","99002CSR",5302,13089.7430990316,4,0,0,10.1580060395525,42.8647660395562,0
"719","99004CSR",8511,10729.2810023909,2,1.66666666666667,60.6741573033708,87.7580831910948,51.8045760240794,0.000285879319815498
"720","99006CSR",9105,10345.4112554635,2,2.02702702702703,0,15.8065700099799,46.0474241136943,0.000235817661346597
"721","99016CSR",13628,8119.3532141914,9,5.8252427184466,47.6426799007444,29.2722296121127,45.7649742543026,0.000405453446282624
"722","99017CSR",13122,8783.77618804497,6,0.45662100456621,3.71161548731642,0,47.6861392776335,0.00906605399706128
"723","99018CSR",12691,8179.34640771426,4,4.62046204620462,0.279850746268657,0,49.7356192008127,0.000843452020999676
"724","99021CSR",6159,11563.1132963101,5,0,0,0,49.5631027711106,0
"725","99026CSR",8270,9731.83951772737,4,0.778210116731518,4.9618320610687,45.2534612201079,46.1289321120593,0.00018524793935676
"726","99028CSR",8462,8668.68599298187,2,6.89655172413793,0,67.8418648762483,42.7272866828707,0.00182125026166016
"727","99034CSR",10973,4944.81000944227,6,0,21.2345679012346,100,35.5983940462201,1.32581556498015e-05
"728","99039CSR",4830,7056.58999235369,13,0,25.7309941520468,71.93455643283,52.8614882506527,0
"729","99040CSR",3472,12819.372086497,18,28.1818181818182,91.2557527942143,95.0838365651308,61.5092911724613,0.00926613906299283
"730","99041CSR",934,9375.64999558955,7,50,88.8563049853372,46.6873107964639,55.4029396350469,0.0365411127009115
"731","99042CSR",631,8750.63387290677,10,11.3636363636364,45.2356020942408,99.9488048175262,47.9208156638476,0.0023593899962804
"732","99043CSR",24048,9264.4410082899,4,0,0,0,40.3925782086994,0
"733","99049CSR",11061,6909.50999612361,36,38.5542168674699,95.6689124157844,99.9991465781234,56.0265004616805,0.123040240870765
"734","99050CSR",11292,7915.72331053702,23,0,0,100,37.3864440868866,0.016204629674431
"735","99052CSR",3936,11268.8599943537,15,0,97.7623456790123,100,55.6722993827161,0.00682097391346941
"736","99055CSR",27784,8386.86376313765,15,0,63.9153439153439,96.7805290962191,41.835154969038,0.000244412350865257
"737","99057CSR",25403,6192.41001695022,12,15.4377880184332,100,100,57.1639840881273,0.0419204943914998
"738","99058CSR",21551,5506.75786324573,35,60.655737704918,98.6301369863014,100,55.9330195307011,0.0090483592907732
"739","99059CSR",26447,5389.14999609813,11,3.90625,100,100,49.7829616923957,0.00193603124393631
"740","99060CSR",9105,10234.2912564385,2,2.02702702702703,0,15.8065700099799,46.0474241136943,0.000235817661346597
"741","99061CSR",13327,7056.29704721362,8,0.900900900900901,17.7179305457123,74.8464949415273,38.9445835477048,0.000852645594741708
"742","99062CSR",11355,7762.11144258109,6,0,10.9500805152979,100,43.5219573400251,0.00683684279523055
"743","99063CSR",29777,12918.8127778636,2,57.5342465753425,0,0,31.2372342246722,3.46703990936477e-06
"744","99064CSR",5302,12947.9217186035,2,0,0,10.1580060395525,42.8647660395562,0
"745","99065CSR",5617,7593.94613723692,6,1.53846153846154,100,44.6958660406224,48.4770088260803,0.038734693895062
"746","99066CSR",6671,12204.0635540089,7,0,40.5405405405405,15.4056767425751,43.0483680152107,0.00100642001255136
"747","99068CSR",24232,6918.13667263277,11,0,25.7142857142857,100,33.1640199542715,0
"748","99070CSR",17932,7315.16918790251,8,9.44055944055944,0,100,37.3490487609912,0
"749","99072CSR",22841,7826.82727284662,13,0,0.921658986175115,100,36.2256223033521,0
"750","H108270",14354,7190.40544407075,2,0,0,99.2335302625034,36.2496585544709,0.00845512180311365
"751","H108271",14553,5861.97094101284,8,0.636942675159236,27.1936758893281,99.9763039595512,35.8107382246377,9.27591447928387e-05
"752","H108272",12194,7292.36772742579,11,14.1509433962264,23.0184581976113,100,33.2365531494294,0.0061016135715058
"753","H108273",15801,7638.73999474456,7,5.94059405940594,0,100,36.4732394366197,0.00209210375760982
"754","H108278",18805,12068.3891663739,1,7.2463768115942,0,89.6459993081798,38.6033086515978,1.60120400009708e-07
"755","H108317",7903,8669.63928325993,7,0,16.281310211946,83.4481201512476,60.0172708962739,0.0096195583397766
"756","H108326",15707,7407.99316036427,3,0,48.314606741573,90.2875904944143,35.7166435506241,0
"757","H108327",13529,8548.95569717145,5,16.030534351145,38.3937316356513,7.43516567912769,47.1018613509396,0.002521888422687
"758","H108329",9105,10446.3333483431,2,0,0,15.3615592737731,46.0474241136943,0.000294065702185124
"759","H108379",15901,7978.4739198756,3,6.66666666666667,0,100,36.4771719666564,5.46338987643461e-05
"760","H109884",13122,8860.85750471882,9,0.45662100456621,3.71161548731642,0,47.6861392776335,0.00937316990732823
"761","H109886",6645,13605.0399912347,4,0,0,3.33792573428632,43.1136501281155,0
"762","H111012",5393,10598.7909140878,2,0,100,92.8423858864949,63.4077303370786,0.00129887955595973
"763","H111014",8697,10070.4166555082,3,1.51515151515152,62.2222222222222,90.5051412810426,53.9245117576724,0
"764","H111015",10169,8176.03193659557,6,0,9.39060939060939,100,37.247890135981,0.000577422907011039
"765","H111017",13122,8756.98917830953,4,0.45662100456621,3.71161548731642,0,47.6861392776335,0.00893732531153753
"766","H111018",17153,4602.19998411462,12,0.735294117647059,6.90172543135784,100,46.903125,0.00198816112159048
"767","H111085",5785,10660.3800047655,2,0,0,0,42.759842519685,0.177340879544309
"768","H111090",12691,8138.13148844497,7,4.62046204620462,0.279850746268657,0,49.7356192008127,0.000866152488391377
"769","H111093",18261,6229.7386657089,9,4.51612903225806,20.9336250911743,100,34.9807817589577,0.000409810616475259
"770","H111105",23233,12607.5824878402,1,7.28476821192053,0,43.1845876882209,35.2242779587405,0
"771","H111111",30098,9137.17735987466,3,0,0,0,40.2073758865248,0
"772","H113032",18805,12068.3891663739,1,7.2463768115942,0,89.6459993081798,38.6033086515978,1.60120400009708e-07
"773","H113085",5579,7919.71999481507,3,0,0,16.7206141512755,43.960034965035,0
"774","SLTZ0812IRM0001",10456,6881.28244037525,6,4,99.4169096209913,97.6011099629941,40.4211584263779,0.00556977933169194
"775","SLTZ0812IRM0002",10448,8553.86114745784,4,72.6027397260274,77.071129707113,87.5445919614778,43.6773462103716,0.000839534845732543
"776","SLTZ0812IRM0003",9148,9027.26517630188,2,0,5.66037735849057,43.0529554095605,39.7479605347203,0
"777","SLTZ0812IRM0004",9294,8912.6731443448,2,0,0,22.600817733264,42.6092125984252,0
"778","SLTZ0812IRM0005",9143,10116.3611512754,1,0,0,39.6115187059028,43.0214731982968,0
"779","SLTZ0812IRM0006",9208,7181.75192163684,6,67.1052631578947,55.902004454343,91.4044775286955,40.4039775957601,0.0131044991793466
"780","SLTZ0812IRM0007",6965,6047.21571218202,7,21.0526315789474,93.2298136645963,100,38.28091433124,0.0131177278467259
"781","SLTZ0812IRM0008",10030,6244.02429081925,7,53.3783783783784,87.6852907639681,100,47.3474869109948,0.0317674413544236
"782","SLTZ0812IRM0009",9823,7909.02034643747,4,78.2312925170068,67.0572916666667,33.3812891683609,46.8621883265285,0.013932153308026
"783","SLTZ0812IRM0010",9574,7514.47141963335,5,29.3333333333333,86.2702702702703,23.0757921030148,46.0951937726098,0.00341526071071708
